education_level,specialization,skills,certifications,cgpa/percentage,recommended_career,cgpa/percentage_is_outlier,job_title_original,job_title_clean,career_family,education_category,education_encoded,skills_combined,skill_list,skill_count,skill_tokens,skill_tfidf_accounting,skill_tfidf_communication,skill_tfidf_counseling,skill_tfidf_data_analysis,skill_tfidf_financial_analysis,skill_tfidf_machine_learning,skill_tfidf_marketing,skill_tfidf_ms_office,skill_tfidf_python,skill_tfidf_sql
bachelors,Finance,MS Office,Unknown,93,Professor,0,Professor,Professor,Education,Bachelors,2,ms office,['ms office'],1,ms_office,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
phd,Commerce,Communication,Google Data Analytics,67,Clerk,0,Clerk,Other,Business And Finance,Doctorate,4,communication,['communication'],1,communication,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
matric,Science,MS Office,Tally ERP,90,ML Engineer,0,ML Engineer,Machine Learning Engineer,Technology,High School,1,ms office,['ms office'],1,ms_office,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
phd,Commerce,"Accounting, Python, Counseling",Creative Writing,93,Business Analyst,0,Business Analyst,Business Analyst,Business And Finance,Doctorate,4,"accounting, python, counseling","['accounting', 'python', 'counseling']",3,accounting python counseling,0.5766403416869322,0.0,0.5826361972419216,0.0,0.0,0.0,0.0,0.0,0.5727311568289704,0.0
masters,Science,"Financial Analysis, Marketing, Python",Unknown,60,Financial Analyst,0,Financial Analyst,Financial Analyst,Business And Finance,Masters,3,"financial analysis, marketing, python","['financial analysis', 'marketing', 'python']",3,financial_analysis marketing python,0.0,0.0,0.0,0.0,0.5794441038518663,0.0,0.5805585553262437,0.0,0.5720107467074481,0.0
bachelors,Finance,"Communication, SQL, MS Office",Unknown,92,Software Engineer,0,Software Engineer,Software Engineer,Technology,Bachelors,2,"communication, sql, ms office","['communication', 'sql', 'ms office']",3,communication sql ms_office,0.0,0.5815886240275676,0.0,0.0,0.0,0.0,0.0,0.573784301750985,0.0,0.5766508887237193
masters,Science,MS Office,AWS Certified,60,Software Engineer,0,Software Engineer,Software Engineer,Technology,Masters,3,ms office,['ms office'],1,ms_office,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
phd,Arts,"Machine Learning, Marketing, Data Analysis",CFA Level 1,70,Research Scientist,0,Research Scientist,Research Analyst,Policy And Research,Doctorate,4,"machine learning, marketing, data analysis","['machine learning', 'marketing', 'data analysis']",3,machine_learning marketing data_analysis,0.0,0.0,0.0,0.5719600239854241,0.0,0.5847579594425709,0.575256342712667,0.0,0.0,0.0
phd,Computer Science,"Communication, MS Office, SQL",Mental Health Basics,81,Data Entry Operator,0,Data Entry Operator,Other,Other,Doctorate,4,"communication, ms office, sql","['communication', 'ms office', 'sql']",3,communication ms_office sql,0.0,0.5815886240275676,0.0,0.0,0.0,0.0,0.0,0.573784301750985,0.0,0.5766508887237193
bachelors,Finance,"MS Office, Machine Learning, Python",Unknown,64,School Counselor,0,School Counselor,Other,Other,Bachelors,2,"ms office, machine learning, python","['ms office', 'machine learning', 'python']",3,ms_office machine_learning python,0.0,0.0,0.0,0.0,0.0,0.5874585778777914,0.0,0.5750402178881565,0.5694042211723974,0.0
intermediate,Arts,"Python, Counseling",Unknown,61,Sales Assistant,0,Sales Assistant,Other,Business And Finance,High School,1,"python, counseling","['python', 'counseling']",2,python counseling,0.0,0.0,0.7131426475836176,0.0,0.0,0.0,0.0,0.0,0.701018947103021,0.0
masters,Arts,Machine Learning,Google Data Analytics,65,Research Scientist,0,Research Scientist,Research Analyst,Policy And Research,Masters,3,machine learning,['machine learning'],1,machine_learning,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
intermediate,Finance,"Counseling, MS Office",Creative Writing,83,Clerk,0,Clerk,Other,Business And Finance,High School,1,"counseling, ms office","['counseling', 'ms office']",2,counseling ms_office,0.0,0.0,0.7096819808747515,0.0,0.0,0.0,0.0,0.7045221685807259,0.0,0.0
phd,Psychology,MS Office,AWS Certified,62,School Counselor,0,School Counselor,Other,Other,Doctorate,4,ms office,['ms office'],1,ms_office,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
phd,Engineering,"Python, Data Analysis",AWS Certified,72,Marketing Executive,0,Marketing Executive,Marketing Specialist,Business And Finance,Doctorate,4,"python, data analysis","['python', 'data analysis']",2,python data_analysis,0.0,0.0,0.0,0.7103118974401761,0.0,0.0,0.0,0.0,0.7038870707399993,0.0
intermediate,Science,"Counseling, Python",CFA Level 1,92,Research Scientist,0,Research Scientist,Research Analyst,Policy And Research,Bachelors,2,"counseling, python","['counseling', 'python']",2,counseling python,0.0,0.0,0.7131426475836176,0.0,0.0,0.0,0.0,0.0,0.701018947103021,0.0
bachelors,Finance,Financial Analysis,Creative Writing,83,Clerk,0,Clerk,Other,Business And Finance,Bachelors,2,financial analysis,['financial analysis'],1,financial_analysis,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
masters,Business,Accounting,Mental Health Basics,88,Junior Accountant,0,Junior Accountant,Accountant,Business And Finance,Masters,3,accounting,['accounting'],1,accounting,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bachelors,Finance,"SQL, Data Analysis",Creative Writing,60,ML Engineer,0,ML Engineer,Machine Learning Engineer,Technology,Bachelors,2,"sql, data analysis","['sql', 'data analysis']",2,sql data_analysis,0.0,0.0,0.0,0.7050721272299464,0.0,0.0,0.0,0.0,0.0,0.7091355973320181
bachelors,Engineering,"Financial Analysis, Machine Learning",Unknown,86,Research Scientist,0,Research Scientist,Research Analyst,Policy And Research,Bachelors,2,"financial analysis, machine learning","['financial analysis', 'machine learning']",2,financial_analysis machine_learning,0.0,0.0,0.0,0.0,0.7006062793572722,0.7135480651821291,0.0,0.0,0.0,0.0
intermediate,Psychology,Python,AWS Certified,62,Marketing Executive,0,Marketing Executive,Marketing Specialist,Business And Finance,Bachelors,2,python,['python'],1,python,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
matric,Computer Science,"Data Analysis, SQL",Unknown,67,Professor,0,Professor,Professor,Education,High School,1,"data analysis, sql","['data analysis', 'sql']",2,data_analysis sql,0.0,0.0,0.0,0.7050721272299464,0.0,0.0,0.0,0.0,0.0,0.7091355973320181
matric,Psychology,"Data Analysis, Financial Analysis, MS Office",Tally ERP,78,Data Entry Operator,0,Data Entry Operator,Other,Other,High School,1,"data analysis, financial analysis, ms office","['data analysis', 'financial analysis', 'ms office']",3,data_analysis financial_analysis ms_office,0.0,0.0,0.0,0.5764663394945182,0.5786756555003237,0.0,0.0,0.5769064440280258,0.0,0.0
bachelors,Engineering,"Machine Learning, SQL, MS Office",AWS Certified,85,Sales Assistant,0,Sales Assistant,Other,Business And Finance,Bachelors,2,"machine learning, sql, ms office","['machine learning', 'sql', 'ms office']",3,machine_learning sql ms_office,0.0,0.0,0.0,0.0,0.0,0.5846119125211514,0.0,0.572253728544771,0.0,0.5751126688788636
bachelors,Psychology,"Marketing, MS Office, Accounting",Creative Writing,64,Business Analyst,0,Business Analyst,Business Analyst,Business And Finance,Bachelors,2,"marketing, ms office, accounting","['marketing', 'ms office', 'accounting']",3,marketing ms_office accounting,0.575216003245854,0.0,0.0,0.0,0.0,0.0,0.579853908124617,0.5769713986346932,0.0,0.0
bachelors,Psychology,"Accounting, Marketing",AWS Certified,92,Business Analyst,0,Business Analyst,Business Analyst,Business And Finance,Bachelors,2,"accounting, marketing","['accounting', 'marketing']",2,accounting marketing,0.7042618871666777,0.0,0.0,0.0,0.0,0.0,0.7099402751530792,0.0,0.0,0.0
bachelors,Psychology,"Python, SQL",Google Data Analytics,69,Sales Assistant,0,Sales Assistant,Other,Business And Finance,Bachelors,2,"python, sql","['python', 'sql']",2,python sql,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7018433587069491,0.7123313132517402
masters,Computer Science,SQL,AWS Certified,76,Business Analyst,0,Business Analyst,Business Analyst,Business And Finance,Masters,3,sql,['sql'],1,sql,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
bachelors,Engineering,"Python, Marketing, Communication",Tally ERP,67,Marketing Executive,0,Marketing Executive,Marketing Specialist,Business And Finance,Bachelors,2,"python, marketing, communication","['python', 'marketing', 'communication']",3,python marketing communication,0.0,0.5834651309837875,0.0,0.0,0.0,0.0,0.5785114639813763,0.0,0.5699937955523696,0.0
bachelors,Commerce,"MS Office, Counseling, Communication",Tally ERP,61,Clerk,0,Clerk,Other,Business And Finance,Bachelors,2,"ms office, counseling, communication","['ms office', 'counseling', 'communication']",3,ms_office counseling communication,0.0,0.5811406576687251,0.5775414180409804,0.0,0.0,0.0,0.0,0.5733423466407968,0.0,0.0
phd,Commerce,Python,Tally ERP,69,Marketing Executive,0,Marketing Executive,Marketing Specialist,Business And Finance,Doctorate,4,python,['python'],1,python,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
masters,Engineering,"Financial Analysis, Data Analysis",Creative Writing,93,Marketing Executive,0,Marketing Executive,Marketing Specialist,Business And Finance,Masters,3,"financial analysis, data analysis","['financial analysis', 'data analysis']",2,financial_analysis data_analysis,0.0,0.0,0.0,0.7057530831803482,0.7084578925959061,0.0,0.0,0.0,0.0,0.0
masters,Business,"Counseling, Marketing",CFA Level 1,77,Data Entry Operator,0,Data Entry Operator,Other,Other,Masters,3,"counseling, marketing","['counseling', 'marketing']",2,counseling marketing,0.0,0.0,0.7079243110200052,0.0,0.0,0.0,0.7062883050616448,0.0,0.0,0.0
phd,Commerce,"Counseling, Data Analysis",CFA Level 1,77,Junior Accountant,0,Junior Accountant,Accountant,Business And Finance,Doctorate,4,"counseling, data analysis","['counseling', 'data analysis']",2,counseling data_analysis,0.0,0.0,0.7099507531893503,0.7042513244899681,0.0,0.0,0.0,0.0,0.0,0.0
matric,Finance,"Marketing, SQL, Financial Analysis",Tally ERP,79,Business Analyst,0,Business Analyst,Business Analyst,Business And Finance,High School,1,"marketing, sql, financial analysis","['marketing', 'sql', 'financial analysis']",3,marketing sql financial_analysis,0.0,0.0,0.0,0.0,0.5766106978632203,0.0,0.5777196998154427,0.0,0.0,0.5777196998154427
intermediate,Business,"Machine Learning, MS Office, Accounting",Mental Health Basics,75,Financial Analyst,0,Financial Analyst,Financial Analyst,Business And Finance,High School,1,"machine learning, ms office, accounting","['machine learning', 'ms office', 'accounting']",3,machine_learning ms_office accounting,0.572021914057684,0.0,0.0,0.0,0.0,0.5861584381707319,0.0,0.5737675619961727,0.0,0.0
bachelors,Business,"Machine Learning, Communication",Mental Health Basics,91,Junior Accountant,0,Junior Accountant,Accountant,Business And Finance,Bachelors,2,"machine learning, communication","['machine learning', 'communication']",2,machine_learning communication,0.0,0.7043238700290221,0.0,0.0,0.0,0.7098787826857069,0.0,0.0,0.0,0.0
masters,Business,"MS Office, Communication",Digital Marketing,60,Junior Accountant,0,Junior Accountant,Accountant,Business And Finance,Masters,3,"ms office, communication","['ms office', 'communication']",2,ms_office communication,0.0,0.7118669115816586,0.0,0.0,0.0,0.0,0.0,0.702314388429563,0.0,0.0
bachelors,Commerce,"Accounting, Marketing",Mental Health Basics,72,Marketing Executive,0,Marketing Executive,Marketing Specialist,Business And Finance,Bachelors,2,"accounting, marketing","['accounting', 'marketing']",2,accounting marketing,0.7042618871666777,0.0,0.0,0.0,0.0,0.0,0.7099402751530792,0.0,0.0,0.0
bachelors,Computer Science,"Communication, Financial Analysis",Creative Writing,81,Marketing Executive,0,Marketing Executive,Marketing Specialist,Business And Finance,Bachelors,2,"communication, financial analysis","['communication', 'financial analysis']",2,communication financial_analysis,0.0,0.7107909019185444,0.0,0.0,0.7034033648979952,0.0,0.0,0.0,0.0,0.0
matric,Engineering,Machine Learning,Creative Writing,69,Research Scientist,0,Research Scientist,Research Analyst,Policy And Research,High School,1,machine learning,['machine learning'],1,machine_learning,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
bachelors,Finance,"Marketing, Financial Analysis",CFA Level 1,63,School Counselor,0,School Counselor,Other,Other,Bachelors,2,"marketing, financial analysis","['marketing', 'financial analysis']",2,marketing financial_analysis,0.0,0.0,0.0,0.0,0.7064271151785592,0.0,0.707785794531438,0.0,0.0,0.0
intermediate,Computer Science,SQL,Creative Writing,95,Sales Assistant,0,Sales Assistant,Other,Business And Finance,High School,1,sql,['sql'],1,sql,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
intermediate,Finance,SQL,Digital Marketing,61,Software Engineer,0,Software Engineer,Software Engineer,Technology,High School,1,sql,['sql'],1,sql,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
matric,Business,Communication,Tally ERP,93,Junior Accountant,0,Junior Accountant,Accountant,Business And Finance,High School,1,communication,['communication'],1,communication,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
intermediate,Psychology,"Accounting, Counseling",Mental Health Basics,66,Business Analyst,0,Business Analyst,Business Analyst,Business And Finance,High School,1,"accounting, counseling","['accounting', 'counseling']",2,accounting counseling,0.7034401692217568,0.0,0.710754478230891,0.0,0.0,0.0,0.0,0.0,0.0,0.0
intermediate,Business,Counseling,Mental Health Basics,76,Data Entry Operator,0,Data Entry Operator,Other,Other,High School,1,counseling,['counseling'],1,counseling,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
masters,Commerce,"Communication, Python, Machine Learning",Tally ERP,63,Junior Accountant,0,Junior Accountant,Accountant,Business And Finance,Masters,3,"communication, python, machine learning","['communication', 'python', 'machine learning']",3,communication python machine_learning,0.0,0.5802400958762989,0.0,0.0,0.0,0.5848163756101754,0.0,0.0,0.5668432216721317,0.0
intermediate,Psychology,SQL,AWS Certified,79,Data Entry Operator,0,Data Entry Operator,Other,Other,Bachelors,2,sql,['sql'],1,sql,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
masters,Psychology,Data Analysis,Mental Health Basics,71,Research Scientist,0,Research Scientist,Research Analyst,Policy And Research,Masters,3,data analysis,['data analysis'],1,data_analysis,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
masters,Finance,"Marketing, SQL",Creative Writing,93,Clerk,0,Clerk,Other,Business And Finance,Masters,3,"marketing, sql","['marketing', 'sql']",2,marketing sql,0.0,0.0,0.0,0.0,0.0,0.0,0.7071067811865476,0.0,0.0,0.7071067811865476
bachelors,Science,"Accounting, Marketing",Digital Marketing,68,Data Entry Operator,0,Data Entry Operator,Other,Other,Bachelors,2,"accounting, marketing","['accounting', 'marketing']",2,accounting marketing,0.7042618871666777,0.0,0.0,0.0,0.0,0.0,0.7099402751530792,0.0,0.0,0.0
phd,Finance,"Python, Data Analysis, Marketing",AWS Certified,81,ML Engineer,0,ML Engineer,Machine Learning Engineer,Technology,Doctorate,4,"python, data analysis, marketing","['python', 'data analysis', 'marketing']",3,python data_analysis marketing,0.0,0.0,0.0,0.5779718010257521,0.0,0.0,0.5813027668129485,0.0,0.5727440008543602,0.0
intermediate,Engineering,"Machine Learning, SQL, Data Analysis",AWS Certified,82,Clerk,0,Clerk,Other,Business And Finance,Bachelors,2,"machine learning, sql, data analysis","['machine learning', 'sql', 'data analysis']",3,machine_learning sql data_analysis,0.0,0.0,0.0,0.5719600239854241,0.0,0.5847579594425709,0.0,0.0,0.0,0.575256342712667
masters,Psychology,"Financial Analysis, Data Analysis, Python",Google Data Analytics,92,Sales Assistant,0,Sales Assistant,Other,Business And Finance,Masters,3,"financial analysis, data analysis, python","['financial analysis', 'data analysis', 'python']",3,financial_analysis data_analysis python,0.0,0.0,0.0,0.5783467152655298,0.580563237840051,0.0,0.0,0.0,0.573115523965499,0.0
intermediate,Arts,"Marketing, Machine Learning, Accounting",CFA Level 1,92,School Counselor,0,School Counselor,Other,Other,Bachelors,2,"marketing, machine learning, accounting","['marketing', 'machine learning', 'accounting']",3,marketing machine_learning accounting,0.5710810819629463,0.0,0.0,0.0,0.0,0.5851943550513974,0.5756856474153319,0.0,0.0,0.0
matric,Arts,"MS Office, SQL",Mental Health Basics,88,Software Engineer,0,Software Engineer,Software Engineer,Technology,High School,1,"ms office, sql","['ms office', 'sql']",2,ms_office sql,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7053426643039672,0.0,0.7088665078225809
masters,Psychology,SQL,Digital Marketing,72,ML Engineer,0,ML Engineer,Machine Learning Engineer,Technology,Masters,3,sql,['sql'],1,sql,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
masters,Psychology,"Machine Learning, Python, Accounting",Tally ERP,73,Financial Analyst,0,Financial Analyst,Financial Analyst,Business And Finance,Masters,3,"machine learning, python, accounting","['machine learning', 'python', 'accounting']",3,machine_learning python accounting,0.5738674456283107,0.0,0.0,0.0,0.0,0.5880495788358852,0.0,0.0,0.5699770589058615,0.0
masters,Psychology,"Accounting, Counseling",CFA Level 1,81,ML Engineer,0,ML Engineer,Machine Learning Engineer,Technology,Masters,3,"accounting, counseling","['accounting', 'counseling']",2,accounting counseling,0.7034401692217568,0.0,0.710754478230891,0.0,0.0,0.0,0.0,0.0,0.0,0.0
intermediate,Commerce,"Counseling, Financial Analysis",Creative Writing,86,Business Analyst,0,Business Analyst,Business Analyst,Business And Finance,High School,1,"counseling, financial analysis","['counseling', 'financial analysis']",2,counseling financial_analysis,0.0,0.0,0.7086025343306636,0.0,0.7056078573401524,0.0,0.0,0.0,0.0,0.0
matric,Commerce,"Accounting, SQL",Tally ERP,62,School Counselor,0,School Counselor,Other,Other,High School,1,"accounting, sql","['accounting', 'sql']",2,accounting sql,0.7042618871666777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7099402751530792
intermediate,Engineering,"SQL, Marketing",AWS Certified,69,Data Entry Operator,0,Data Entry Operator,Other,Other,Bachelors,2,"sql, marketing","['sql', 'marketing']",2,sql marketing,0.0,0.0,0.0,0.0,0.0,0.0,0.7071067811865476,0.0,0.0,0.7071067811865476
bachelors,Arts,SQL,Google Data Analytics,80,School Counselor,0,School Counselor,Other,Other,Bachelors,2,sql,['sql'],1,sql,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
masters,Computer Science,"Counseling, Data Analysis, Accounting",AWS Certified,81,Junior Accountant,0,Junior Accountant,Accountant,Business And Finance,Masters,3,"counseling, data analysis, accounting","['counseling', 'data analysis', 'accounting']",3,counseling data_analysis accounting,0.5749137540376413,0.0,0.580891656686114,0.576228304243039,0.0,0.0,0.0,0.0,0.0,0.0
intermediate,Finance,Accounting,Digital Marketing,70,School Counselor,0,School Counselor,Other,Other,High School,1,accounting,['accounting'],1,accounting,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
intermediate,Business,Data Analysis,Unknown,94,School Counselor,0,School Counselor,Other,Other,High School,1,data analysis,['data analysis'],1,data_analysis,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
bachelors,Business,"Python, Communication, Counseling",Google Data Analytics,93,Business Analyst,0,Business Analyst,Business Analyst,Business And Finance,Bachelors,2,"python, communication, counseling","['python', 'communication', 'counseling']",3,python communication counseling,0.0,0.5830128178797981,0.5794019832050844,0.0,0.0,0.0,0.0,0.0,0.5695519256800667,0.0
matric,Arts,"Data Analysis, Communication",Google Data Analytics,76,Junior Accountant,0,Junior Accountant,Accountant,Business And Finance,Bachelors,2,"data analysis, communication","['data analysis', 'communication']",2,data_analysis communication,0.0,0.7121348233687004,0.0,0.7020427290027509,0.0,0.0,0.0,0.0,0.0,0.0
intermediate,Engineering,Marketing,Tally ERP,82,Clerk,0,Clerk,Other,Business And Finance,High School,1,marketing,['marketing'],1,marketing,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
intermediate,Commerce,"Marketing, MS Office",CFA Level 1,92,Marketing Executive,0,Marketing Executive,Marketing Specialist,Business And Finance,Bachelors,2,"marketing, ms office","['marketing', 'ms office']",2,marketing ms_office,0.0,0.0,0.0,0.0,0.0,0.0,0.7088665078225809,0.7053426643039672,0.0,0.0
masters,Science,"Python, Data Analysis",CFA Level 1,88,Professor,0,Professor,Professor,Education,Masters,3,"python, data analysis","['python', 'data analysis']",2,python data_analysis,0.0,0.0,0.0,0.7103118974401761,0.0,0.0,0.0,0.0,0.7038870707399993,0.0
matric,Computer Science,Accounting,Creative Writing,68,Financial Analyst,0,Financial Analyst,Financial Analyst,Business And Finance,High School,1,accounting,['accounting'],1,accounting,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
intermediate,Commerce,Accounting,Unknown,61,Junior Accountant,0,Junior Accountant,Accountant,Business And Finance,High School,1,accounting,['accounting'],1,accounting,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
matric,Commerce,Python,Mental Health Basics,62,School Counselor,0,School Counselor,Other,Other,High School,1,python,['python'],1,python,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
masters,Commerce,SQL,Creative Writing,77,School Counselor,0,School Counselor,Other,Other,Masters,3,sql,['sql'],1,sql,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
masters,Arts,"Accounting, Communication",Tally ERP,87,Clerk,0,Clerk,Other,Business And Finance,Masters,3,"accounting, communication","['accounting', 'communication']",2,accounting communication,0.7012291434226504,0.7129359637546251,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
intermediate,Engineering,"Communication, Accounting",Mental Health Basics,93,Financial Analyst,0,Financial Analyst,Financial Analyst,Business And Finance,High School,1,"communication, accounting","['communication', 'accounting']",2,communication accounting,0.7012291434226504,0.7129359637546251,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
matric,Finance,"Machine Learning, Data Analysis, Marketing",CFA Level 1,82,Financial Analyst,0,Financial Analyst,Financial Analyst,Business And Finance,Bachelors,2,"machine learning, data analysis, marketing","['machine learning', 'data analysis', 'marketing']",3,machine_learning data_analysis marketing,0.0,0.0,0.0,0.5719600239854241,0.0,0.5847579594425709,0.575256342712667,0.0,0.0,0.0
bachelors,Finance,"Communication, MS Office",Digital Marketing,80,Marketing Executive,0,Marketing Executive,Marketing Specialist,Business And Finance,Bachelors,2,"communication, ms office","['communication', 'ms office']",2,communication ms_office,0.0,0.7118669115816586,0.0,0.0,0.0,0.0,0.0,0.702314388429563,0.0,0.0
bachelors,Business,"Communication, MS Office",Unknown,89,Junior Accountant,0,Junior Accountant,Accountant,Business And Finance,Bachelors,2,"communication, ms office","['communication', 'ms office']",2,communication ms_office,0.0,0.7118669115816586,0.0,0.0,0.0,0.0,0.0,0.702314388429563,0.0,0.0
intermediate,Engineering,Marketing,CFA Level 1,76,Marketing Executive,0,Marketing Executive,Marketing Specialist,Business And Finance,Bachelors,2,marketing,['marketing'],1,marketing,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
bachelors,Finance,"Machine Learning, Accounting",AWS Certified,78,ML Engineer,0,ML Engineer,Machine Learning Engineer,Technology,Bachelors,2,"machine learning, accounting","['machine learning', 'accounting']",2,machine_learning accounting,0.6984239490959494,0.0,0.0,0.0,0.0,0.7156842790848619,0.0,0.0,0.0,0.0
matric,Science,"Financial Analysis, SQL, Communication",Google Data Analytics,75,Data Entry Operator,0,Data Entry Operator,Other,Other,Bachelors,2,"financial analysis, sql, communication","['financial analysis', 'sql', 'communication']",3,financial_analysis sql communication,0.0,0.5810014120896102,0.0,0.0,0.5749628296749815,0.0,0.0,0.0,0.0,0.5760686622634641
masters,Psychology,"Marketing, Python, SQL",Unknown,84,Clerk,0,Clerk,Other,Business And Finance,Masters,3,"marketing, python, sql","['marketing', 'python', 'sql']",3,marketing python sql,0.0,0.0,0.0,0.0,0.0,0.0,0.5801836554044448,0.0,0.5716413665954141,0.5801836554044448
phd,Psychology,Python,Digital Marketing,67,Sales Assistant,0,Sales Assistant,Other,Business And Finance,Doctorate,4,python,['python'],1,python,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
phd,Psychology,"Financial Analysis, MS Office",Digital Marketing,88,Marketing Executive,0,Marketing Executive,Marketing Specialist,Business And Finance,Doctorate,4,"financial analysis, ms office","['financial analysis', 'ms office']",2,financial_analysis ms_office,0.0,0.0,0.0,0.0,0.7081885410201751,0.0,0.0,0.70602336389649,0.0,0.0
matric,Psychology,"Data Analysis, MS Office, Counseling",CFA Level 1,78,Clerk,0,Clerk,Other,Business And Finance,Bachelors,2,"data analysis, ms office, counseling","['data analysis', 'ms office', 'counseling']",3,data_analysis ms_office counseling,0.0,0.0,0.580305721995446,0.5756470733898935,0.0,0.0,0.0,0.5760865524528366,0.0,0.0
phd,Engineering,Accounting,AWS Certified,62,Professor,0,Professor,Professor,Education,Doctorate,4,accounting,['accounting'],1,accounting,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bachelors,Science,MS Office,Digital Marketing,90,ML Engineer,0,ML Engineer,Machine Learning Engineer,Technology,Bachelors,2,ms office,['ms office'],1,ms_office,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
bachelors,Science,"Marketing, Communication, Machine Learning",CFA Level 1,89,Clerk,0,Clerk,Other,Business And Finance,Bachelors,2,"marketing, communication, machine learning","['marketing', 'communication', 'machine learning']",3,marketing communication machine_learning,0.0,0.5774534631022978,0.0,0.0,0.0,0.5820077650184055,0.572550835655179,0.0,0.0,0.0
phd,Engineering,"Counseling, Financial Analysis, Marketing",Tally ERP,86,Data Entry Operator,0,Data Entry Operator,Other,Other,Doctorate,4,"counseling, financial analysis, marketing","['counseling', 'financial analysis', 'marketing']",3,counseling financial_analysis marketing,0.0,0.0,0.5786102267298922,0.0,0.5761649197368836,0.0,0.5772730643189353,0.0,0.0,0.0
intermediate,Computer Science,Communication,Digital Marketing,93,Marketing Executive,0,Marketing Executive,Marketing Specialist,Business And Finance,High School,1,communication,['communication'],1,communication,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
matric,Science,MS Office,Tally ERP,70,Data Entry Operator,0,Data Entry Operator,Other,Other,High School,1,ms office,['ms office'],1,ms_office,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
bachelors,Computer Science,Python,Google Data Analytics,64,Business Analyst,0,Business Analyst,Business Analyst,Business And Finance,Bachelors,2,python,['python'],1,python,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
phd,Finance,Communication,Mental Health Basics,88,Data Entry Operator,0,Data Entry Operator,Other,Other,Doctorate,4,communication,['communication'],1,communication,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
matric,Computer Science,Machine Learning,Digital Marketing,85,Data Entry Operator,0,Data Entry Operator,Other,Other,High School,1,machine learning,['machine learning'],1,machine_learning,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
matric,Commerce,Accounting,Unknown,70,Clerk,0,Clerk,Other,Business And Finance,High School,1,accounting,['accounting'],1,accounting,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
intermediate,Psychology,"Marketing, Financial Analysis",AWS Certified,81,Professor,0,Professor,Professor,Education,Bachelors,2,"marketing, financial analysis","['marketing', 'financial analysis']",2,marketing financial_analysis,0.0,0.0,0.0,0.0,0.7064271151785592,0.0,0.707785794531438,0.0,0.0,0.0
